Contact RowID|Contact Status|Call Outcome|Call Attempt|Contact Comment|Update By|Upload Status|Error Message
2407093470904|Success SMS||5||AUNJAIBOT||
2407093472292|Success SMS||5||AUNJAIBOT||
2407231092867|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|1||AUNJAIBOT||
2407231093582|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|1||AUNJAIBOT||
2407093472921|Unsuccess|System Conect|4||AUNJAIBOT||
2407081161068|Unsuccess|System Conect|3||AUNJAIBOT||
2407093472906|Unsuccess|System Conect|4||AUNJAIBOT||
2407093475396|Unsuccess|System Conect|2||AUNJAIBOT||
2407081164455|Success SMS||5||AUNJAIBOT||
2407081168668|Success SMS||5||AUNJAIBOT||
2407081165123|Success SMS||5||AUNJAIBOT||
2407081167242|Success SMS||5||AUNJAIBOT||
2407093472639|Success SMS||5||AUNJAIBOT||
2407231093721|Unsuccess|System Conect|3||AUNJAIBOT||
2407093475351|Success SMS||5||AUNJAIBOT||
2407231091899|Unsuccess|System Conect|2||AUNJAIBOT||
2407093473422|Success SMS||5||AUNJAIBOT||
2407081164358|Success SMS||5||AUNJAIBOT||
2407081160579|Unsuccess|System Conect|3||AUNJAIBOT||
2407093474441|Unsuccess|System Conect|4||AUNJAIBOT||
2407093473079|Unsuccess|System Conect|4||AUNJAIBOT||
2407081158842|Success SMS||5||AUNJAIBOT||
2407081161118|Unsuccess|System Conect|3||AUNJAIBOT||
2407093472763|Success SMS||5||AUNJAIBOT||
2407081160263|Success SMS||5||AUNJAIBOT||
2407081161967|Unsuccess|System Conect|4||AUNJAIBOT||
2407081161243|Success SMS||5||AUNJAIBOT||
2407081161483|Success SMS||5||AUNJAIBOT||
2407093472654|Success SMS||5||AUNJAIBOT||
2407081158721|Unsuccess|System Conect|3||AUNJAIBOT||
2407081162543|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|5||AUNJAIBOT||
2407231093593|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|1||AUNJAIBOT||
2407071183699|Success SMS||5||AUNJAIBOT||
2407093474599|Success SMS||5||AUNJAIBOT||
2407231091643|Unsuccess|System Conect|3||AUNJAIBOT||
2407231093884|Unsuccess|System Conect|2||AUNJAIBOT||
2407231091780|Unsuccess|System Conect|1||AUNJAIBOT||
2407093477252|Success SMS||5||AUNJAIBOT||
2407231094617|Success SMS||5||AUNJAIBOT||
2407081163121|Success SMS||5||AUNJAIBOT||
2407093476672|Success SMS||5||AUNJAIBOT||
2407231092657|Success SMS||5||AUNJAIBOT||
2407071175289|Success SMS||5||AUNJAIBOT||
2407081162629|Unsuccess|System Conect|3||AUNJAIBOT||
2407081162771|Success SMS||5||AUNJAIBOT||
2407231092724|Unsuccess|System Conect|3||AUNJAIBOT||
2407093475697|Success SMS||5||AUNJAIBOT||
2407081162930|Success SMS||5||AUNJAIBOT||
2407081163400|Success SMS||5||AUNJAIBOT||
2407231091565|Unsuccess|System Conect|1||AUNJAIBOT||
2407081161115|Success SMS||5||AUNJAIBOT||
2407093478054|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|5||AUNJAIBOT||
2407231094723|Unsuccess|System Conect|2||AUNJAIBOT||
2407071175222|Success SMS||5||AUNJAIBOT||
2407093476559|Unsuccess|System Conect|1||AUNJAIBOT||
2407071180955|Unsuccess|System Conect|3||AUNJAIBOT||
2407231092529|Unsuccess|System Conect|4||AUNJAIBOT||
2407231092026|Unsuccess|System Conect|2||AUNJAIBOT||
2407231136001|Unsuccess|System Conect|4||AUNJAIBOT||
2407093486902|Success SMS||5||AUNJAIBOT||
2407231136075|Unsuccess|System Conect|3||AUNJAIBOT||
2407093482713|Success SMS||5||AUNJAIBOT||
2407093482543|Success SMS||5||AUNJAIBOT||
2407093477300|Unsuccess|System Conect|2||AUNJAIBOT||
2407231093894|Unsuccess|System Conect|3||AUNJAIBOT||
2407231092489|Unsuccess|System Conect|4||AUNJAIBOT||
2407231092878|Unsuccess|System Conect|2||AUNJAIBOT||
2407081164788|Unsuccess|System Conect|3||AUNJAIBOT||
2407081168012|Success SMS||5||AUNJAIBOT||
2407093475984|Success SMS||5||AUNJAIBOT||
2407071181013|Success SMS||5||AUNJAIBOT||
2407093475831|Unsuccess|System Conect|3||AUNJAIBOT||
2407231093168|Unsuccess|System Conect|4||AUNJAIBOT||
2407231093129|Unsuccess|System Conect|3||AUNJAIBOT||
2407231092095|Unsuccess|System Conect|1||AUNJAIBOT||
2407231092103|Unsuccess|System Conect|2||AUNJAIBOT||
2407231093270|Unsuccess|System Conect|4||AUNJAIBOT||
2407093474968|Success SMS||5||AUNJAIBOT||
2407071180188|Success SMS||5||AUNJAIBOT||
2407231091870|Unsuccess|System Conect|1||AUNJAIBOT||
2407071183781|Success SMS||5||AUNJAIBOT||
2407093486863|Success SMS||5||AUNJAIBOT||
2407071189409|Success SMS||5||AUNJAIBOT||
2407071189521|Success SMS||5||AUNJAIBOT||
2407231093845|Unsuccess|System Conect|4||AUNJAIBOT||
2407093476794|Unsuccess|System Conect|4||AUNJAIBOT||
2407081164674|Unsuccess|System Conect|3||AUNJAIBOT||
2407093476740|Unsuccess|System Conect|4||AUNJAIBOT||
2407231094543|Unsuccess|System Conect|3||AUNJAIBOT||
2407081167243|Unsuccess|System Conect|3||AUNJAIBOT||
2407081167266|Unsuccess|System Conect|1||AUNJAIBOT||
2407093474979|Unsuccess|System Conect|4||AUNJAIBOT||
2407071189417|Success SMS||5||AUNJAIBOT||
2407093474760|Unsuccess|System Conect|3||AUNJAIBOT||
2407071184208|Unsuccess|System Conect|1||AUNJAIBOT||
2407231093207|Unsuccess|System Conect|4||AUNJAIBOT||
2407093474993|Success SMS||5||AUNJAIBOT||
2407081165430|Success SMS||5||AUNJAIBOT||
2407071184135|Success SMS||5||AUNJAIBOT||
2407071174812|Success SMS||5||AUNJAIBOT||
2407093475957|Unsuccess|System Conect|2||AUNJAIBOT||
2407071174900|Unsuccess|System Conect|4||AUNJAIBOT||
2407231094076|Success SMS||5||AUNJAIBOT||
2407071180636|Success SMS||5||AUNJAIBOT||
2407093487587|Success SMS||5||AUNJAIBOT||
2407231093080|Unsuccess|System Conect|2||AUNJAIBOT||
2407231093606|Unsuccess|System Conect|2||AUNJAIBOT||
2407071181853|Unsuccess|System Conect|4||AUNJAIBOT||
2407071175317|Success SMS||5||AUNJAIBOT||
2407093478507|Unsuccess|System Conect|4||AUNJAIBOT||
2407071184856|Success SMS||5||AUNJAIBOT||
2407071182793|Unsuccess|System Conect|3||AUNJAIBOT||
2407081166236|Unsuccess|System Conect|3||AUNJAIBOT||
2407071175235|Unsuccess|System Conect|4||AUNJAIBOT||
2407231094958|Unsuccess|System Conect|2||AUNJAIBOT||
2407081165577|Unsuccess|System Conect|4||AUNJAIBOT||
2407071182463|Success SMS||5||AUNJAIBOT||
2407081164522|Unsuccess|System Conect|3||AUNJAIBOT||
2407071182196|Unsuccess|System Conect|4||AUNJAIBOT||
2407071181785|Success SMS||5||AUNJAIBOT||
2407093477537|Unsuccess|System Conect|4||AUNJAIBOT||
2407071180026|Success SMS||5||AUNJAIBOT||
2407093475725|Success SMS||5||AUNJAIBOT||
2407071181209|Success SMS||5||AUNJAIBOT||
2407071180898|Success SMS||5||AUNJAIBOT||
2407071181120|Unsuccess|System Conect|2||AUNJAIBOT||
2407093477558|Success SMS||5||AUNJAIBOT||
2407093478403|Success SMS||5||AUNJAIBOT||
2407071174942|Success SMS||5||AUNJAIBOT||
2407093475646|Success SMS||5||AUNJAIBOT||
2407071179710|Success SMS||5||AUNJAIBOT||
2407071180052|Success SMS||5||AUNJAIBOT||
2407071180912|Success SMS||5||AUNJAIBOT||
2407093476821|Success SMS||5||AUNJAIBOT||
2407231094522|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|3||AUNJAIBOT||
2407093479466|Success SMS||5||AUNJAIBOT||
2407231094308|Unsuccess|System Conect|1||AUNJAIBOT||
2407081169062|Unsuccess|System Conect|2||AUNJAIBOT||
2407081168881|Success SMS||5||AUNJAIBOT||
2407231135228|Unsuccess|System Conect|2||AUNJAIBOT||
2407071182250|Success SMS||5||AUNJAIBOT||
2407081164511|Unsuccess|System Conect|3||AUNJAIBOT||
2407093478010|Unsuccess|System Conect|2||AUNJAIBOT||
2407071182347|Success SMS||5||AUNJAIBOT||
2407071189478|Success SMS||5||AUNJAIBOT||
2407081165962|Success SMS||5||AUNJAIBOT||
2407231135731|Unsuccess|System Conect|2||AUNJAIBOT||
2407093478424|Unsuccess|System Conect|3||AUNJAIBOT||
2407093481417|Unsuccess|System Conect|4||AUNJAIBOT||
2407081168220|Unsuccess|System Conect|4||AUNJAIBOT||
2407081165914|Success SMS||5||AUNJAIBOT||
2407071182598|Unsuccess|System Conect|4||AUNJAIBOT||
2407081168232|Success SMS||5||AUNJAIBOT||
2407071184233|Unsuccess|System Conect|3||AUNJAIBOT||
2407093478325|Unsuccess|System Conect|4||AUNJAIBOT||
2407081168393|Unsuccess|System Conect|1||AUNJAIBOT||
2407071183485|Success SMS||5||AUNJAIBOT||
2407081164499|Success SMS||5||AUNJAIBOT||
2407093478330|Success SMS||5||AUNJAIBOT||
2407081164761|Success SMS||5||AUNJAIBOT||
2407093477451|Unsuccess|System Conect|3||AUNJAIBOT||
2407093477700|Success SMS||5||AUNJAIBOT||
2407093477806|Success SMS||5||AUNJAIBOT||
2407071193382|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|5||AUNJAIBOT||
2407071187809|Unsuccess|System Conect|4||AUNJAIBOT||
2407071187572|Unsuccess|System Conect|3||AUNJAIBOT||
2407081167561|Unsuccess|System Conect|2||AUNJAIBOT||
2407093482153|Success SMS||5||AUNJAIBOT||
2407071189528|Success SMS||5||AUNJAIBOT||
2407071188323|Success SMS||5||AUNJAIBOT||
2407231095041|Unsuccess|System Conect|1||AUNJAIBOT||
2407231136896|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|1||AUNJAIBOT||
2407231094647|Unsuccess|System Conect|4||AUNJAIBOT||
2407093482618|Success SMS||5||AUNJAIBOT||
2407093481509|Success SMS||5||AUNJAIBOT||
2407231094937|Unsuccess|System Conect|1||AUNJAIBOT||
2407081167830|Success SMS||5||AUNJAIBOT||
2407231094509|Success SMS||5||AUNJAIBOT||
2407081166179|Success SMS||5||AUNJAIBOT||
2407093481511|Success SMS||5||AUNJAIBOT||
2407071184668|Unsuccess|System Conect|3||AUNJAIBOT||
2407071188198|Success SMS||5||AUNJAIBOT||
2407081168270|Success SMS||5||AUNJAIBOT||
2407081168307|Success SMS||5||AUNJAIBOT||
2407081167860|Unsuccess|System Conect|4||AUNJAIBOT||
2407093487267|Unsuccess|System Conect|4||AUNJAIBOT||
2407081166259|Unsuccess|System Conect|4||AUNJAIBOT||
2407231094437|Success SMS||5||AUNJAIBOT||
2407081167002|Unsuccess|System Conect|4||AUNJAIBOT||
2407081167482|Success SMS||5||AUNJAIBOT||
2407081168776|Success SMS||5||AUNJAIBOT||
2407071188048|Success SMS||5||AUNJAIBOT||
2407081168110|Unsuccess|System Conect|1||AUNJAIBOT||
2407071184666|Success SMS||5||AUNJAIBOT||
2407071184245|Success SMS||5||AUNJAIBOT||
2407081165283|Unsuccess|System Conect|4||AUNJAIBOT||
2407231094458|Unsuccess|System Conect|1||AUNJAIBOT||
2407231094587|Unsuccess|System Conect|3||AUNJAIBOT||
2407081173339|Unsuccess|System Conect|4||AUNJAIBOT||
2407081173682|Success SMS||5||AUNJAIBOT||
2407231136713|Unsuccess|System Conect|3||AUNJAIBOT||
2407093481884|Success SMS||5||AUNJAIBOT||
2407071184984|Unsuccess|System Conect|4||AUNJAIBOT||
2407093487412|Unsuccess|System Conect|2||AUNJAIBOT||
2407081171249|Success SMS||5||AUNJAIBOT||
2407093486941|Unsuccess|System Conect|2||AUNJAIBOT||
2407071188635|Success SMS||5||AUNJAIBOT||
2407231094633|Success SMS||5||AUNJAIBOT||
2407093487642|Success SMS||5||AUNJAIBOT||
2407231135516|Unsuccess|System Conect|1||AUNJAIBOT||
2407093482396|Unsuccess|System Conect|3||AUNJAIBOT||
2407231095168|Unsuccess|System Conect|4||AUNJAIBOT||
2407231094640|Unsuccess|System Conect|3||AUNJAIBOT||
2407231094677|Success SMS||5||AUNJAIBOT||
2407081170646|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|3||AUNJAIBOT||
2407081172649|Success SMS||5||AUNJAIBOT||
2407071186090|Unsuccess|System Conect|4||AUNJAIBOT||
2407093486990|Success SMS||5||AUNJAIBOT||
2407081169798|Success SMS||5||AUNJAIBOT||
2407071188722|Success SMS||5||AUNJAIBOT||
2407071188872|Success SMS||5||AUNJAIBOT||
2407071185985|Unsuccess|System Conect|3||AUNJAIBOT||
2407231136243|Unsuccess|System Conect|4||AUNJAIBOT||
2407231137042|Unsuccess|System Conect|2||AUNJAIBOT||
2407071189564|Unsuccess|System Conect|3||AUNJAIBOT||
2407071188645|Success SMS||5||AUNJAIBOT||
2407231135675|Unsuccess|System Conect|4||AUNJAIBOT||
2407231136125|Unsuccess|System Conect|2||AUNJAIBOT||
2407071187934|Unsuccess|System Conect|4||AUNJAIBOT||
2407071189023|Unsuccess|System Conect|2||AUNJAIBOT||
2407081170981|Success SMS||5||AUNJAIBOT||
2407071188837|Success SMS||5||AUNJAIBOT||
2407071189159|Unsuccess|System Conect|4||AUNJAIBOT||
2407093479576|Success SMS||5||AUNJAIBOT||
2407093487085|Success SMS||5||AUNJAIBOT||
2407093479489|Success SMS||5||AUNJAIBOT||
2407093482556|Unsuccess|System Conect|4||AUNJAIBOT||
2407071189225|Success SMS||5||AUNJAIBOT||
2407093479033|Success SMS||5||AUNJAIBOT||
2407071189424|Success SMS||5||AUNJAIBOT||
2407071189537|Success SMS||5||AUNJAIBOT||
2407093486784|Unsuccess|System Conect|4||AUNJAIBOT||
2407071186880|Unsuccess|System Conect|4||AUNJAIBOT||
2407231136179|Success SMS||5||AUNJAIBOT||
2407231136121|Success SMS||5||AUNJAIBOT||
2407081176097|Success SMS||5||AUNJAIBOT||
2407081171452|Unsuccess|System Conect|2||AUNJAIBOT||
2407081175856|Unsuccess|System Conect|3||AUNJAIBOT||
2407081183839|Unsuccess|System Conect|4||AUNJAIBOT||
2407081177588|Success SMS||5||AUNJAIBOT||
2407071191384|Success SMS||5||AUNJAIBOT||
2407071191915|Unsuccess|System Conect|4||AUNJAIBOT||
2407231136379|Unsuccess|System Conect|1||AUNJAIBOT||
2407071193486|Unsuccess|System Conect|4||AUNJAIBOT||
2407231138186|Unsuccess|System Conect|4||AUNJAIBOT||
2407231136354|Unsuccess|System Conect|3||AUNJAIBOT||
2407081171631|Unsuccess|System Conect|4||AUNJAIBOT||
2407071194825|Success SMS||5||AUNJAIBOT||
2407081169380|Unsuccess|System Conect|4||AUNJAIBOT||
2407081172752|Success SMS||5||AUNJAIBOT||
2407093487757|Unsuccess|System Conect|4||AUNJAIBOT||
2407093487824|Success SMS||5||AUNJAIBOT||
2407081175129|Success SMS||5||AUNJAIBOT||
2407081169687|Success SMS||5||AUNJAIBOT||
2407081169778|Success SMS||5||AUNJAIBOT||
2407071192293|Unsuccess|System Conect|4||AUNJAIBOT||
2407093486869|Success SMS||5||AUNJAIBOT||
2407093487052|Success SMS||5||AUNJAIBOT||
2407081171968|Success SMS||5||AUNJAIBOT||
2407071192080|Unsuccess|System Conect|4||AUNJAIBOT||
2407231136695|Unsuccess|System Conect|4||AUNJAIBOT||
2407231136209|Unsuccess|System Conect|3||AUNJAIBOT||
2407231137940|Unsuccess|System Conect|3||AUNJAIBOT||
2407071191844|Success SMS||5||AUNJAIBOT||
2407081175532|Unsuccess|System Conect|1||AUNJAIBOT||
2407081170733|Success SMS||5||AUNJAIBOT||
2407081173609|Success SMS||5||AUNJAIBOT||
2407231138226|Unsuccess|System Conect|2||AUNJAIBOT||
2407071194265|Success SMS||5||AUNJAIBOT||
2407231138371|Unsuccess|System Conect|3||AUNJAIBOT||
2407071191607|Unsuccess|System Conect|3||AUNJAIBOT||
2407231137070|Unsuccess|System Conect|3||AUNJAIBOT||
2407081174717|Unsuccess|System Conect|3||AUNJAIBOT||
2407081172386|Unsuccess|System Conect|4||AUNJAIBOT||
2407081171795|Unsuccess|System Conect|4||AUNJAIBOT||
2407231136247|Unsuccess|System Conect|4||AUNJAIBOT||
2407071192193|Unsuccess|System Conect|2||AUNJAIBOT||
2407231136854|Unsuccess|System Conect|3||AUNJAIBOT||
2407081172241|Unsuccess|System Conect|4||AUNJAIBOT||
2407231136458|Unsuccess|System Conect|1||AUNJAIBOT||
2407081175071|Success SMS||5||AUNJAIBOT||
2407231136764|Unsuccess|System Conect|4||AUNJAIBOT||
2407081171022|Success SMS||5||AUNJAIBOT||
2407081171829|Success SMS||5||AUNJAIBOT||
2407081177690|Unsuccess|System Conect|4||AUNJAIBOT||
2407081173992|Success SMS||5||AUNJAIBOT||
2407081174704|Success SMS||5||AUNJAIBOT||
2407231136661|Unsuccess|System Conect|4||AUNJAIBOT||
2407081173855|Success SMS||5||AUNJAIBOT||
2407093487668|Success SMS||5||AUNJAIBOT||
2407081179190|Success SMS||5||AUNJAIBOT||
2407231137110|Unsuccess|System Conect|2||AUNJAIBOT||
2407231137519|Unsuccess|System Conect|4||AUNJAIBOT||
2407071191612|Success SMS||5||AUNJAIBOT||
2407081185892|Unsuccess|System Conect|3||AUNJAIBOT||
2407071192990|Success SMS||5||AUNJAIBOT||
2407231137079|Unsuccess|System Conect|4||AUNJAIBOT||
2407071191796|Unsuccess|System Conect|4||AUNJAIBOT||
2407081177796|Success SMS||5||AUNJAIBOT||
2407231137954|Unsuccess|System Conect|1||AUNJAIBOT||
2407081178152|Success SMS||5||AUNJAIBOT||
2407081179413|Unsuccess|System Conect|4||AUNJAIBOT||
2407231138035|Unsuccess|System Conect|3||AUNJAIBOT||
2407231137612|Unsuccess|System Conect|1||AUNJAIBOT||
2407071193337|Success SMS||5||AUNJAIBOT||
2407071195879|Unsuccess|System Conect|4||AUNJAIBOT||
2407231137806|Unsuccess|System Conect|4||AUNJAIBOT||
2407231138160|Unsuccess|System Conect|4||AUNJAIBOT||
2407081173531|Success SMS||5||AUNJAIBOT||
2407231136547|Unsuccess|System Conect|1||AUNJAIBOT||
2407093490231|Success SMS||5||AUNJAIBOT||
2407081177666|Success SMS||5||AUNJAIBOT||
2407081178663|Unsuccess|System Conect|3||AUNJAIBOT||
2407081177921|Unsuccess|System Conect|3||AUNJAIBOT||
2407071191950|Success SMS||5||AUNJAIBOT||
2407071192043|Unsuccess|System Conect|2||AUNJAIBOT||
2407081177577|Success SMS||5||AUNJAIBOT||
2407071194616|Success SMS||5||AUNJAIBOT||
2407071195066|Unsuccess|System Conect|3||AUNJAIBOT||
2407081177706|Unsuccess|System Conect|3||AUNJAIBOT||
2407081185330|Success SMS||5||AUNJAIBOT||
2407081177765|Unsuccess|System Conect|1||AUNJAIBOT||
2407071194539|Success SMS||5||AUNJAIBOT||
2407231137460|Success SMS||5||AUNJAIBOT||
2407071193287|Success SMS||5||AUNJAIBOT||
2407081185810|Success SMS||5||AUNJAIBOT||
2407081183789|Unsuccess|System Conect|3||AUNJAIBOT||
2407081184180|Success SMS||5||AUNJAIBOT||
2407081184515|Unsuccess|System Conect|3||AUNJAIBOT||
2407081179109|Unsuccess|System Conect|1||AUNJAIBOT||
2407081179051|Success SMS||5||AUNJAIBOT||
2407081178895|Success SMS||5||AUNJAIBOT||
2407081178283|Success SMS||5||AUNJAIBOT||
2407081178151|Success SMS||5||AUNJAIBOT||
2407081179023|Success SMS||5||AUNJAIBOT||
2407081179015|Success SMS||5||AUNJAIBOT||
2407081178787|Unsuccess|System Conect|3||AUNJAIBOT||
2407081179250|Success SMS||5||AUNJAIBOT||
2407071194742|Success SMS||5||AUNJAIBOT||
2407081177458|Success SMS||5||AUNJAIBOT||
2407071194677|Unsuccess|System Conect|1||AUNJAIBOT||
2407081177632|Success SMS||5||AUNJAIBOT||
2407093492437|Success SMS||5||AUNJAIBOT||
2407093487952|Unsuccess|System Conect|4||AUNJAIBOT||
2407093490655|Success SMS||5||AUNJAIBOT||
2407093491066|Unsuccess|System Conect|1||AUNJAIBOT||
2407081186399|Success SMS||5||AUNJAIBOT||
2407093489501|Success SMS||5||AUNJAIBOT||
2407081179428|Success SMS||5||AUNJAIBOT||
2407093488442|Success SMS||5||AUNJAIBOT||
2407093488083|Success SMS||5||AUNJAIBOT||
2407093492422|Success SMS||5||AUNJAIBOT||
2407093489132|Success SMS||5||AUNJAIBOT||
2407081185302|Success SMS||5||AUNJAIBOT||
2407081186225|Success SMS||5||AUNJAIBOT||
2407093488208|Unsuccess|System Conect|3||AUNJAIBOT||
2407093491290|Unsuccess|System Conect|4||AUNJAIBOT||
2407081178435|Success SMS||5||AUNJAIBOT||
2407081178700|Unsuccess|System Conect|4||AUNJAIBOT||
2407081178238|Success SMS||5||AUNJAIBOT||
2407081178413|Success SMS||5||AUNJAIBOT||
2407081179452|Success SMS||5||AUNJAIBOT||
2407093488094|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|1||AUNJAIBOT||
2407093492613|Success SMS||5||AUNJAIBOT||
2407093491769|Success SMS||5||AUNJAIBOT||
2407093491055|Success SMS||5||AUNJAIBOT||
2407093490541|Success SMS||5||AUNJAIBOT||
2407093492775|Success SMS||5||AUNJAIBOT||
2407093488294|Unsuccess|System Conect|4||AUNJAIBOT||
2407093488230|Success SMS||5||AUNJAIBOT||
2407093488776|Success SMS||5||AUNJAIBOT||
2407093488677|Unsuccess|System Conect|4||AUNJAIBOT||
2407093490233|Success SMS||5||AUNJAIBOT||
2407093488964|Unsuccess|System Conect|3||AUNJAIBOT||
2407093489992|Success SMS||5||AUNJAIBOT||
2407081185467|Unsuccess|System Conect|3||AUNJAIBOT||
2407093489567|Success|Voice Aileen ไม่ตอบรับ - ลูกค้าไม่สนใจแพ็กเกจ|4||AUNJAIBOT||
2407231139127|Unsuccess|System Conect|4||AUNJAIBOT||
2407231138527|Unsuccess|System Conect|3||AUNJAIBOT||
2407231138585|Unsuccess|System Conect|3||AUNJAIBOT||
240723755364|Success SMS||5||AUNJAIBOT||
2407231138946|Unsuccess|System Conect|1||AUNJAIBOT||
2407093490113|Success SMS||5||AUNJAIBOT||
2407231138813|Unsuccess|System Conect|3||AUNJAIBOT||
2407093490711|Unsuccess|System Conect|3||AUNJAIBOT||
2407093491868|Success SMS||5||AUNJAIBOT||
2407093490195|Success SMS||5||AUNJAIBOT||
2407093489779|Success SMS||5||AUNJAIBOT||
2407093489451|Success SMS||5||AUNJAIBOT||
2407093489832|Success SMS||5||AUNJAIBOT||
2407093489974|Success SMS||5||AUNJAIBOT||
2407231138890|Success SMS||5||AUNJAIBOT||
2407231139123|Unsuccess|System Conect|3||AUNJAIBOT||
240723755464|Unsuccess|System Conect|4||AUNJAIBOT||
240723755417|Unsuccess|System Conect|3||AUNJAIBOT||
2407093491682|Success SMS||5||AUNJAIBOT||
2407231138480|Unsuccess|System Conect|1||AUNJAIBOT||
2407231138592|Unsuccess|System Conect|3||AUNJAIBOT||
2407093491944|Success SMS||5||AUNJAIBOT||
2407093492233|Success SMS||5||AUNJAIBOT||
2407093492412|Unsuccess|System Conect|4||AUNJAIBOT||
2407093492217|Success SMS||5||AUNJAIBOT||
2407231138478|Unsuccess|System Conect|2||AUNJAIBOT||
2407231138463|Unsuccess|System Conect|2||AUNJAIBOT||
2407093490273|Success SMS||5||AUNJAIBOT||
2407093490551|Success SMS||5||AUNJAIBOT||
2407071196544|Success SMS||5||AUNJAIBOT||
2407231138823|Unsuccess|System Conect|3||AUNJAIBOT||
2407231138399|Unsuccess|System Conect|3||AUNJAIBOT||
2407231138433|Unsuccess|System Conect|2||AUNJAIBOT||
2407231138898|Unsuccess|System Conect|3||AUNJAIBOT||
2407231139114|Unsuccess|System Conect|3||AUNJAIBOT||
240723756003|Unsuccess|System Conect|3||AUNJAIBOT||
2407231138964|Unsuccess|System Conect|2||AUNJAIBOT||
240723755851|Unsuccess|System Conect|1||AUNJAIBOT||
2407231139157|Unsuccess|System Conect|4||AUNJAIBOT||
2407231139072|Unsuccess|System Conect|2||AUNJAIBOT||
240723755743|Unsuccess|System Conect|1||AUNJAIBOT||
240723755218|Unsuccess|System Conect|2||AUNJAIBOT||
240723755686|Success SMS||5||AUNJAIBOT||
2407231138906|Unsuccess|System Conect|4||AUNJAIBOT||
240723755334|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|4||AUNJAIBOT||
240723755844|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|3||AUNJAIBOT||
240723755343|Unsuccess|System Conect|1||AUNJAIBOT||
2407071196710|Unsuccess|System Conect|2||AUNJAIBOT||
2407071195909|Unsuccess|System Conect|3||AUNJAIBOT||
240723755840|Success SMS||5||AUNJAIBOT||
240723755682|Unsuccess|System Conect|3||AUNJAIBOT||
240723755165|Unsuccess|System Conect|2||AUNJAIBOT||
240723755477|Unsuccess|System Conect|1||AUNJAIBOT||
240723755742|Unsuccess|System Conect|1||AUNJAIBOT||
2407071197364|Unsuccess|System Conect|4||AUNJAIBOT||
240723755648|Unsuccess|System Conect|4||AUNJAIBOT||
240723755563|Unsuccess|System Conect|2||AUNJAIBOT||
240723755636|Unsuccess|System Conect|1||AUNJAIBOT||
2407071195890|Success SMS||5||AUNJAIBOT||
240723755660|Unsuccess|System Conect|3||AUNJAIBOT||
2407071196847|Success SMS||5||AUNJAIBOT||
240723755219|Unsuccess|System Conect|3||AUNJAIBOT||
2407093493867|Success SMS||5||AUNJAIBOT||
2407071197761|Success SMS||5||AUNJAIBOT||
2407071199399|Unsuccess|System Conect|4||AUNJAIBOT||
2407081187302|Unsuccess|System Conect|4||AUNJAIBOT||
2407071195936|Unsuccess|System Conect|2||AUNJAIBOT||
2407071195920|Unsuccess|System Conect|4||AUNJAIBOT||
2407071196939|Success|Voice Aileen - ลูกค้าวางสายก่อนยืนยันข้อมูล|5||AUNJAIBOT||
2407071198438|Success SMS||5||AUNJAIBOT||
2407071199973|Success SMS||5||AUNJAIBOT||
2407071199187|Success SMS||5||AUNJAIBOT||
240723755873|Unsuccess|System Conect|1||AUNJAIBOT||
2407071197865|Success SMS||5||AUNJAIBOT||
240723755858|Unsuccess|System Conect|3||AUNJAIBOT||
240723756052|Success SMS||5||AUNJAIBOT||
240723756034|Success SMS||5||AUNJAIBOT||
240723755936|Unsuccess|System Conect|2||AUNJAIBOT||
2407071197212|Success SMS||5||AUNJAIBOT||
2407093494235|Success SMS||5||AUNJAIBOT||
2407071198749|Success SMS||5||AUNJAIBOT||
2407071197465|Success SMS||5||AUNJAIBOT||
2407071197367|Success SMS||5||AUNJAIBOT||
2407071197514|Success SMS||5||AUNJAIBOT||
240723756093|Unsuccess|System Conect|1||AUNJAIBOT||
2407071197196|Success SMS||5||AUNJAIBOT||
2407071197253|Success SMS||5||AUNJAIBOT||
2407093496019|Success SMS||5||AUNJAIBOT||
2407071198609|Success SMS||5||AUNJAIBOT||
2407071199484|Success SMS||5||AUNJAIBOT||
2407093493900|Success SMS||5||AUNJAIBOT||
2407071198733|Unsuccess|System Conect|4||AUNJAIBOT||
2407081186495|Unsuccess|System Conect|3||AUNJAIBOT||
2407071199948|Success SMS||5||AUNJAIBOT||
2407071199126|Unsuccess|System Conect|4||AUNJAIBOT||
2407071200441|Success SMS||5||AUNJAIBOT||
